stack,lab,Time,Nuclear_Label,Cell_Label,Branch,SmallBranch,Lineage
stack_2,044_004,44,4,11,4_0,0000000000004_0,4
stack_2,029_003,29,3,1,4_0,0000000000004_0,4
stack_2,028_002,28,2,4,4_0,0000000000004_0,4
stack_2,039_008,39,8,9,4_0,0000000000004_0,4
stack_2,030_006,30,6,10,4_0,0000000000004_0,4
stack_2,031_016,31,16,15,4_0,0000000000004_0,4
stack_2,033_005,33,5,14,4_0,0000000000004_0,4
stack_2,032_008,32,8,15,4_0,0000000000004_0,4
stack_2,035_004,35,4,9,4_0,0000000000004_0,4
stack_2,036_001,36,1,11,4_0,0000000000004_0,4
stack_2,037_007,37,7,9,4_0,0000000000004_0,4
stack_2,038_005,38,5,9,4_0,0000000000004_0,4
stack_2,034_014,34,14,9,4_0,0000000000004_0,4
stack_2,078_028,78,28,32,4_1,00000000004_0_1,4
stack_2,075_024,75,24,32,4_1,00000000004_0_1,4
stack_2,076_028,76,28,32,4_1,00000000004_0_1,4
stack_2,077_024,77,24,32,4_1,00000000004_0_1,4
stack_2,079_013,79,13,33,4_1,00000000004_0_1,4
stack_2,084_020,84,20,32,4_1,00000000004_0_1,4
stack_2,081_018,81,18,32,4_1,00000000004_0_1,4
stack_2,082_029,82,29,32,4_1,00000000004_0_1,4
stack_2,083_019,83,19,32,4_1,00000000004_0_1,4
stack_2,074_020,74,20,32,4_1,00000000004_0_1,4
stack_2,080_018,80,18,32,4_1,00000000004_0_1,4
stack_2,073_030,73,30,32,4_1,00000000004_0_1,4
stack_2,059_002,59,2,14,4_1,0000000000004_0,4
stack_2,071_028,71,28,27,4_1,00000000004_0_1,4
stack_2,070_022,70,22,24,4_1,0000000000004_0,4
stack_2,069_028,69,28,24,4_1,0000000000004_0,4
stack_2,068_008,68,8,24,4_1,0000000000004_0,4
stack_2,067_001,67,1,19,4_1,0000000000004_0,4
stack_2,066_001,66,1,16,4_1,0000000000004_0,4
stack_2,065_002,65,2,15,4_1,0000000000004_0,4
stack_2,064_006,64,6,17,4_1,0000000000004_0,4
stack_2,063_003,63,3,16,4_1,0000000000004_0,4
stack_2,062_007,62,7,15,4_1,0000000000004_0,4
stack_2,060_002,60,2,14,4_1,0000000000004_0,4
stack_2,085_029,85,29,32,4_1,00000000004_0_1,4
stack_2,072_024,72,24,32,4_1,00000000004_0_1,4
stack_2,086_025,86,25,32,4_1,00000000004_0_1,4
stack_2,088_024,88,24,32,4_1,00000000004_0_1,4
stack_2,058_005,58,5,14,4_1,0000000000004_0,4
stack_2,097_009,97,9,24,4_1,00000000004_0_1,4
stack_2,096_012,96,12,23,4_1,00000000004_0_1,4
stack_2,095_012,95,12,25,4_1,00000000004_0_1,4
stack_2,094_015,94,15,34,4_1,00000000004_0_1,4
stack_2,093_018,93,18,29,4_1,00000000004_0_1,4
stack_2,092_024,92,24,32,4_1,00000000004_0_1,4
stack_2,091_028,91,28,35,4_1,00000000004_0_1,4
stack_2,090_026,90,26,37,4_1,00000000004_0_1,4
stack_2,089_028,89,28,36,4_1,00000000004_0_1,4
stack_2,087_025,87,25,32,4_1,00000000004_0_1,4
stack_2,057_009,57,9,14,4_1,0000000000004_0,4
stack_2,061_004,61,4,14,4_1,0000000000004_0,4
stack_2,055_005,55,5,13,4_1,0000000000004_0,4
stack_2,025_015,25,15,3,4_1,0000000000004_0,4
stack_2,024_006,24,6,14,4_1,000000000000004,4
stack_2,023_010,23,10,1,4_1,000000000000004,4
stack_2,022_001,22,1,1,4_1,000000000000004,4
stack_2,021_001,21,1,2,4_1,000000000000004,4
stack_2,020_003,20,3,1,4_1,000000000000004,4
stack_2,019_002,19,2,1,4_1,000000000000004,4
stack_2,018_004,18,4,1,4_1,000000000000004,4
stack_2,017_003,17,3,6,4_1,000000000000004,4
stack_2,016_005,16,5,8,4_1,000000000000004,4
stack_2,015_004,15,4,8,4_1,000000000000004,4
stack_2,013_002,13,2,9,4_1,000000000000004,4
stack_2,012_004,12,4,8,4_1,000000000000004,4
stack_2,011_008,11,8,8,4_1,000000000000004,4
stack_2,010_007,10,7,8,4_1,000000000000004,4
stack_2,009_002,9,2,1,4_1,000000000000004,4
stack_2,008_001,8,1,1,4_1,000000000000004,4
stack_2,007_007,7,7,1,4_1,000000000000004,4
stack_2,006_005,6,5,1,4_1,000000000000004,4
stack_2,005_003,5,3,1,4_1,000000000000004,4
stack_2,004_006,4,6,1,4_1,000000000000004,4
stack_2,003_004,3,4,1,4_1,000000000000004,4
stack_2,002_003,2,3,1,4_1,000000000000004,4
stack_2,001_005,1,5,3,4_1,000000000000004,4
stack_2,056_005,56,5,13,4_1,0000000000004_0,4
stack_2,026_006,26,6,4,4_1,0000000000004_0,4
stack_2,027_001,27,1,3,4_1,0000000000004_0,4
stack_2,014_002,14,2,7,4_1,000000000000004,4
stack_2,029_003,29,3,1,4_1,0000000000004_0,4
stack_2,054_004,54,4,13,4_1,0000000000004_0,4
stack_2,028_002,28,2,4,4_1,0000000000004_0,4
stack_2,053_005,53,5,13,4_1,0000000000004_0,4
stack_2,052_003,52,3,14,4_1,0000000000004_0,4
stack_2,051_003,51,3,13,4_1,0000000000004_0,4
stack_2,050_006,50,6,13,4_1,0000000000004_0,4
stack_2,049_002,49,2,13,4_1,0000000000004_0,4
stack_2,048_007,48,7,11,4_1,0000000000004_0,4
stack_2,046_004,46,4,13,4_1,0000000000004_0,4
stack_2,045_006,45,6,11,4_1,0000000000004_0,4
stack_2,044_004,44,4,11,4_1,0000000000004_0,4
stack_2,043_005,43,5,11,4_1,0000000000004_0,4
stack_2,042_002,42,2,11,4_1,0000000000004_0,4
stack_2,047_004,47,4,13,4_1,0000000000004_0,4
stack_2,041_002,41,2,11,4_1,0000000000004_0,4
stack_2,030_006,30,6,10,4_1,0000000000004_0,4
stack_2,032_008,32,8,15,4_1,0000000000004_0,4
stack_2,033_005,33,5,14,4_1,0000000000004_0,4
stack_2,034_014,34,14,9,4_1,0000000000004_0,4
stack_2,035_004,35,4,9,4_1,0000000000004_0,4
stack_2,031_016,31,16,15,4_1,0000000000004_0,4
stack_2,037_007,37,7,9,4_1,0000000000004_0,4
stack_2,038_005,38,5,9,4_1,0000000000004_0,4
stack_2,039_008,39,8,9,4_1,0000000000004_0,4
stack_2,040_006,40,6,10,4_1,0000000000004_0,4
stack_2,036_001,36,1,11,4_1,0000000000004_0,4
stack_2,081_009,81,9,29,4_2,00000000004_1_0,4
stack_2,082_008,82,8,29,4_2,00000000004_1_0,4
stack_2,083_003,83,3,29,4_2,00000000004_1_0,4
stack_2,084_016,84,16,29,4_2,00000000004_1_0,4
stack_2,085_005,85,5,29,4_2,00000000004_1_0,4
stack_2,088_007,88,7,30,4_2,00000000004_1_0,4
stack_2,087_002,87,2,30,4_2,00000000004_1_0,4
stack_2,089_010,89,10,33,4_2,00000000004_1_0,4
stack_2,091_007,91,7,32,4_2,00000000004_1_0,4
stack_2,090_005,90,5,34,4_2,00000000004_1_0,4
stack_2,080_002,80,2,30,4_2,00000000004_1_0,4
stack_2,086_008,86,8,29,4_2,00000000004_1_0,4
stack_2,079_019,79,19,28,4_2,00000000004_1_0,4
stack_2,066_006,66,6,23,4_2,00000000004_1_0,4
stack_2,077_005,77,5,30,4_2,00000000004_1_0,4
stack_2,076_002,76,2,30,4_2,00000000004_1_0,4
stack_2,075_004,75,4,30,4_2,00000000004_1_0,4
stack_2,074_004,74,4,30,4_2,00000000004_1_0,4
stack_2,073_002,73,2,31,4_2,00000000004_1_0,4
stack_2,072_009,72,9,31,4_2,00000000004_1_0,4
stack_2,124_006,124,6,6,4_2,00000000004_1_0,4
stack_2,070_007,70,7,27,4_2,00000000004_1_0,4
stack_2,069_009,69,9,25,4_2,00000000004_1_0,4
stack_2,068_010,68,10,28,4_2,00000000004_1_0,4
stack_2,067_011,67,11,26,4_2,00000000004_1_0,4
stack_2,065_007,65,7,21,4_2,00000000004_1_0,4
stack_2,092_007,92,7,33,4_2,00000000004_1_0,4
stack_2,078_005,78,5,28,4_2,00000000004_1_0,4
stack_2,093_006,93,6,35,4_2,00000000004_1_0,4
stack_2,121_007,121,7,5,4_2,00000000004_1_0,4
stack_2,095_017,95,17,32,4_2,00000000004_1_0,4
stack_2,064_013,64,13,22,4_2,00000000004_1_0,4
stack_2,123_002,123,2,4,4_2,00000000004_1_0,4
stack_2,122_003,122,3,4,4_2,00000000004_1_0,4
stack_2,120_022,120,22,5,4_2,00000000004_1_0,4
stack_2,119_016,119,16,6,4_2,00000000004_1_0,4
stack_2,118_019,118,19,10,4_2,00000000004_1_0,4
stack_2,117_020,117,20,9,4_2,00000000004_1_0,4
stack_2,116_007,116,7,10,4_2,00000000004_1_0,4
stack_2,115_015,115,15,11,4_2,00000000004_1_0,4
stack_2,114_020,114,20,15,4_2,00000000004_1_0,4
stack_2,113_005,113,5,15,4_2,00000000004_1_0,4
stack_2,112_002,112,2,17,4_2,00000000004_1_0,4
stack_2,111_003,111,3,17,4_2,00000000004_1_0,4
stack_2,094_012,94,12,33,4_2,00000000004_1_0,4
stack_2,110_001,110,1,25,4_2,00000000004_1_0,4
stack_2,108_003,108,3,27,4_2,00000000004_1_0,4
stack_2,107_014,107,14,27,4_2,00000000004_1_0,4
stack_2,106_011,106,11,28,4_2,00000000004_1_0,4
stack_2,105_009,105,9,29,4_2,00000000004_1_0,4
stack_2,104_004,104,4,27,4_2,00000000004_1_0,4
stack_2,103_014,103,14,28,4_2,00000000004_1_0,4
stack_2,102_007,102,7,30,4_2,00000000004_1_0,4
stack_2,101_001,101,1,29,4_2,00000000004_1_0,4
stack_2,100_009,100,9,25,4_2,00000000004_1_0,4
stack_2,099_011,99,11,28,4_2,00000000004_1_0,4
stack_2,098_010,98,10,28,4_2,00000000004_1_0,4
stack_2,097_006,97,6,31,4_2,00000000004_1_0,4
stack_2,096_014,96,14,29,4_2,00000000004_1_0,4
stack_2,109_015,109,15,26,4_2,00000000004_1_0,4
stack_2,063_013,63,13,20,4_2,00000000004_1_0,4
stack_2,071_003,71,3,29,4_2,00000000004_1_0,4
stack_2,061_011,61,11,17,4_2,0000000000004_1,4
stack_2,028_013,28,13,1,4_2,0000000000004_1,4
stack_2,027_014,27,14,1,4_2,0000000000004_1,4
stack_2,026_015,26,15,1,4_2,0000000000004_1,4
stack_2,025_014,25,14,2,4_2,0000000000004_1,4
stack_2,024_006,24,6,14,4_2,000000000000004,4
stack_2,023_010,23,10,1,4_2,000000000000004,4
stack_2,022_001,22,1,1,4_2,000000000000004,4
stack_2,021_001,21,1,2,4_2,000000000000004,4
stack_2,020_003,20,3,1,4_2,000000000000004,4
stack_2,019_002,19,2,1,4_2,000000000000004,4
stack_2,018_004,18,4,1,4_2,000000000000004,4
stack_2,017_003,17,3,6,4_2,000000000000004,4
stack_2,015_004,15,4,8,4_2,000000000000004,4
stack_2,029_012,29,12,2,4_2,0000000000004_1,4
stack_2,014_002,14,2,7,4_2,000000000000004,4
stack_2,012_004,12,4,8,4_2,000000000000004,4
stack_2,011_008,11,8,8,4_2,000000000000004,4
stack_2,010_007,10,7,8,4_2,000000000000004,4
stack_2,009_002,9,2,1,4_2,000000000000004,4
stack_2,008_001,8,1,1,4_2,000000000000004,4
stack_2,007_007,7,7,1,4_2,000000000000004,4
stack_2,006_005,6,5,1,4_2,000000000000004,4
stack_2,005_003,5,3,1,4_2,000000000000004,4
stack_2,004_006,4,6,1,4_2,000000000000004,4
stack_2,003_004,3,4,1,4_2,000000000000004,4
stack_2,002_003,2,3,1,4_2,000000000000004,4
stack_2,001_005,1,5,3,4_2,000000000000004,4
stack_2,062_018,62,18,19,4_2,00000000004_1_0,4
stack_2,013_002,13,2,9,4_2,000000000000004,4
stack_2,030_010,30,10,15,4_2,0000000000004_1,4
stack_2,016_005,16,5,8,4_2,000000000000004,4
stack_2,032_016,32,16,16,4_2,0000000000004_1,4
stack_2,031_015,31,15,16,4_2,0000000000004_1,4
stack_2,059_001,59,1,15,4_2,0000000000004_1,4
stack_2,058_003,58,3,15,4_2,0000000000004_1,4
stack_2,057_005,57,5,15,4_2,0000000000004_1,4
stack_2,056_007,56,7,15,4_2,0000000000004_1,4
stack_2,055_003,55,3,16,4_2,0000000000004_1,4
stack_2,054_012,54,12,15,4_2,0000000000004_1,4
stack_2,053_004,53,4,15,4_2,0000000000004_1,4
stack_2,052_004,52,4,16,4_2,0000000000004_1,4
stack_2,051_002,51,2,15,4_2,0000000000004_1,4
stack_2,050_002,50,2,15,4_2,0000000000004_1,4
stack_2,049_012,49,12,15,4_2,0000000000004_1,4
stack_2,048_003,48,3,16,4_2,0000000000004_1,4
stack_2,047_008,47,8,16,4_2,0000000000004_1,4
stack_2,060_013,60,13,15,4_2,0000000000004_1,4
stack_2,045_002,45,2,15,4_2,0000000000004_1,4
stack_2,046_001,46,1,15,4_2,0000000000004_1,4
stack_2,034_016,34,16,15,4_2,0000000000004_1,4
stack_2,035_013,35,13,16,4_2,0000000000004_1,4
stack_2,036_004,36,4,16,4_2,0000000000004_1,4
stack_2,037_005,37,5,16,4_2,0000000000004_1,4
stack_2,038_003,38,3,15,4_2,0000000000004_1,4
stack_2,033_015,33,15,16,4_2,0000000000004_1,4
stack_2,040_003,40,3,15,4_2,0000000000004_1,4
stack_2,041_006,41,6,15,4_2,0000000000004_1,4
stack_2,042_005,42,5,15,4_2,0000000000004_1,4
stack_2,043_003,43,3,15,4_2,0000000000004_1,4
stack_2,044_003,44,3,15,4_2,0000000000004_1,4
stack_2,039_004,39,4,14,4_2,0000000000004_1,4
stack_2,080_028,80,28,27,4_3,00000000004_1_1,4
stack_2,081_029,81,29,27,4_3,00000000004_1_1,4
stack_2,082_017,82,17,27,4_3,00000000004_1_1,4
stack_2,083_018,83,18,25,4_3,00000000004_1_1,4
stack_2,091_015,91,15,28,4_3,00000000004_1_1,4
stack_2,084_024,84,24,25,4_3,00000000004_1_1,4
stack_2,087_023,87,23,26,4_3,00000000004_1_1,4
stack_2,086_032,86,32,26,4_3,00000000004_1_1,4
stack_2,088_027,88,27,26,4_3,00000000004_1_1,4
stack_2,089_014,89,14,30,4_3,00000000004_1_1,4
stack_2,090_016,90,16,30,4_3,00000000004_1_1,4
stack_2,079_018,79,18,29,4_3,00000000004_1_1,4
stack_2,085_031,85,31,25,4_3,00000000004_1_1,4
stack_2,078_020,78,20,29,4_3,00000000004_1_1,4
stack_2,071_011,71,11,28,4_3,00000000004_1_1,4
stack_2,076_022,76,22,29,4_3,00000000004_1_1,4
stack_2,075_031,75,31,29,4_3,00000000004_1_1,4
stack_2,074_016,74,16,29,4_3,00000000004_1_1,4
stack_2,073_016,73,16,30,4_3,00000000004_1_1,4
stack_2,072_011,72,11,30,4_3,00000000004_1_1,4
stack_2,070_009,70,9,26,4_3,00000000004_1_1,4
stack_2,069_011,69,11,27,4_3,00000000004_1_1,4
stack_2,068_013,68,13,27,4_3,00000000004_1_1,4
stack_2,067_008,67,8,23,4_3,00000000004_1_1,4
stack_2,066_008,66,8,22,4_3,00000000004_1_1,4
stack_2,065_008,65,8,19,4_3,00000000004_1_1,4
stack_2,064_011,64,11,20,4_3,00000000004_1_1,4
stack_2,092_019,92,19,26,4_3,00000000004_1_1,4
stack_2,077_026,77,26,29,4_3,00000000004_1_1,4
stack_2,093_014,93,14,24,4_3,00000000004_1_1,4
stack_2,124_013,124,13,3,4_3,00000000004_1_1,4
stack_2,095_013,95,13,23,4_3,00000000004_1_1,4
stack_2,123_008,123,8,1,4_3,00000000004_1_1,4
stack_2,122_009,122,9,2,4_3,00000000004_1_1,4
stack_2,121_008,121,8,4,4_3,00000000004_1_1,4
stack_2,120_005,120,5,4,4_3,00000000004_1_1,4
stack_2,119_006,119,6,3,4_3,00000000004_1_1,4
stack_2,118_007,118,7,3,4_3,00000000004_1_1,4
stack_2,117_010,117,10,3,4_3,00000000004_1_1,4
stack_2,116_003,116,3,3,4_3,00000000004_1_1,4
stack_2,115_023,115,23,3,4_3,00000000004_1_1,4
stack_2,114_018,114,18,5,4_3,00000000004_1_1,4
stack_2,113_021,113,21,6,4_3,00000000004_1_1,4
stack_2,112_031,112,31,6,4_3,00000000004_1_1,4
stack_2,111_023,111,23,7,4_3,00000000004_1_1,4
stack_2,094_007,94,7,24,4_3,00000000004_1_1,4
stack_2,110_021,110,21,8,4_3,00000000004_1_1,4
stack_2,108_007,108,7,11,4_3,00000000004_1_1,4
stack_2,107_007,107,7,14,4_3,00000000004_1_1,4
stack_2,106_017,106,17,13,4_3,00000000004_1_1,4
stack_2,105_020,105,20,13,4_3,00000000004_1_1,4
stack_2,104_014,104,14,13,4_3,00000000004_1_1,4
stack_2,103_013,103,13,13,4_3,00000000004_1_1,4
stack_2,102_011,102,11,20,4_3,00000000004_1_1,4
stack_2,101_020,101,20,19,4_3,00000000004_1_1,4
stack_2,100_008,100,8,18,4_3,00000000004_1_1,4
stack_2,099_003,99,3,20,4_3,00000000004_1_1,4
stack_2,098_019,98,19,21,4_3,00000000004_1_1,4
stack_2,097_023,97,23,22,4_3,00000000004_1_1,4
stack_2,096_008,96,8,22,4_3,00000000004_1_1,4
stack_2,109_016,109,16,10,4_3,00000000004_1_1,4
stack_2,063_015,63,15,19,4_3,00000000004_1_1,4
stack_2,061_011,61,11,17,4_3,0000000000004_1,4
stack_2,060_013,60,13,15,4_3,0000000000004_1,4
stack_2,027_014,27,14,1,4_3,0000000000004_1,4
stack_2,026_015,26,15,1,4_3,0000000000004_1,4
stack_2,025_014,25,14,2,4_3,0000000000004_1,4
stack_2,024_006,24,6,14,4_3,000000000000004,4
stack_2,023_010,23,10,1,4_3,000000000000004,4
stack_2,022_001,22,1,1,4_3,000000000000004,4
stack_2,021_001,21,1,2,4_3,000000000000004,4
stack_2,020_003,20,3,1,4_3,000000000000004,4
stack_2,019_002,19,2,1,4_3,000000000000004,4
stack_2,018_004,18,4,1,4_3,000000000000004,4
stack_2,017_003,17,3,6,4_3,000000000000004,4
stack_2,016_005,16,5,8,4_3,000000000000004,4
stack_2,015_004,15,4,8,4_3,000000000000004,4
stack_2,014_002,14,2,7,4_3,000000000000004,4
stack_2,013_002,13,2,9,4_3,000000000000004,4
stack_2,012_004,12,4,8,4_3,000000000000004,4
stack_2,011_008,11,8,8,4_3,000000000000004,4
stack_2,010_007,10,7,8,4_3,000000000000004,4
stack_2,009_002,9,2,1,4_3,000000000000004,4
stack_2,008_001,8,1,1,4_3,000000000000004,4
stack_2,007_007,7,7,1,4_3,000000000000004,4
stack_2,006_005,6,5,1,4_3,000000000000004,4
stack_2,005_003,5,3,1,4_3,000000000000004,4
stack_2,004_006,4,6,1,4_3,000000000000004,4
stack_2,003_004,3,4,1,4_3,000000000000004,4
stack_2,002_003,2,3,1,4_3,000000000000004,4
stack_2,062_020,62,20,18,4_3,00000000004_1_1,4
stack_2,028_013,28,13,1,4_3,0000000000004_1,4
stack_2,029_012,29,12,2,4_3,0000000000004_1,4
stack_2,001_005,1,5,3,4_3,000000000000004,4
stack_2,031_015,31,15,16,4_3,0000000000004_1,4
stack_2,030_010,30,10,15,4_3,0000000000004_1,4
stack_2,058_003,58,3,15,4_3,0000000000004_1,4
stack_2,057_005,57,5,15,4_3,0000000000004_1,4
stack_2,056_007,56,7,15,4_3,0000000000004_1,4
stack_2,055_003,55,3,16,4_3,0000000000004_1,4
stack_2,054_012,54,12,15,4_3,0000000000004_1,4
stack_2,053_004,53,4,15,4_3,0000000000004_1,4
stack_2,052_004,52,4,16,4_3,0000000000004_1,4
stack_2,051_002,51,2,15,4_3,0000000000004_1,4
stack_2,050_002,50,2,15,4_3,0000000000004_1,4
stack_2,049_012,49,12,15,4_3,0000000000004_1,4
stack_2,048_003,48,3,16,4_3,0000000000004_1,4
stack_2,047_008,47,8,16,4_3,0000000000004_1,4
stack_2,046_001,46,1,15,4_3,0000000000004_1,4
stack_2,059_001,59,1,15,4_3,0000000000004_1,4
stack_2,044_003,44,3,15,4_3,0000000000004_1,4
stack_2,032_016,32,16,16,4_3,0000000000004_1,4
stack_2,033_015,33,15,16,4_3,0000000000004_1,4
stack_2,034_016,34,16,15,4_3,0000000000004_1,4
stack_2,035_013,35,13,16,4_3,0000000000004_1,4
stack_2,045_002,45,2,15,4_3,0000000000004_1,4
stack_2,037_005,37,5,16,4_3,0000000000004_1,4
stack_2,036_004,36,4,16,4_3,0000000000004_1,4
stack_2,039_004,39,4,14,4_3,0000000000004_1,4
stack_2,040_003,40,3,15,4_3,0000000000004_1,4
stack_2,041_006,41,6,15,4_3,0000000000004_1,4
stack_2,042_005,42,5,15,4_3,0000000000004_1,4
stack_2,043_003,43,3,15,4_3,0000000000004_1,4
stack_2,038_003,38,3,15,4_3,0000000000004_1,4
stack_2,078_016,78,16,13,5_0,00000000005_0_0,5
stack_2,079_021,79,21,16,5_0,00000000005_0_0,5
stack_2,080_009,80,9,14,5_0,00000000005_0_0,5
stack_2,081_007,81,7,17,5_0,00000000005_0_0,5
stack_2,088_030,88,30,16,5_0,00000000005_0_0,5
stack_2,083_013,83,13,23,5_0,00000000005_0_0,5
stack_2,084_027,84,27,23,5_0,00000000005_0_0,5
stack_2,085_022,85,22,23,5_0,00000000005_0_0,5
stack_2,086_030,86,30,20,5_0,00000000005_0_0,5
stack_2,087_030,87,30,15,5_0,00000000005_0_0,5
stack_2,082_019,82,19,20,5_0,00000000005_0_0,5
stack_2,077_029,77,29,13,5_0,00000000005_0_0,5
stack_2,070_015,70,15,6,5_0,00000000005_0_0,5
stack_2,075_019,75,19,12,5_0,00000000005_0_0,5
stack_2,074_014,74,14,10,5_0,00000000005_0_0,5
stack_2,073_022,73,22,10,5_0,00000000005_0_0,5
stack_2,072_027,72,27,9,5_0,00000000005_0_0,5
stack_2,071_012,71,12,5,5_0,00000000005_0_0,5
stack_2,069_012,69,12,5,5_0,00000000005_0_0,5
stack_2,068_016,68,16,3,5_0,00000000005_0_0,5
stack_2,067_012,67,12,4,5_0,00000000005_0_0,5
stack_2,066_015,66,15,6,5_0,00000000005_0_0,5
stack_2,065_013,65,13,9,5_0,00000000005_0_0,5
stack_2,064_015,64,15,8,5_0,00000000005_0_0,5
stack_2,063_016,63,16,8,5_0,00000000005_0_0,5
stack_2,089_032,89,32,14,5_0,00000000005_0_0,5
stack_2,076_019,76,19,17,5_0,00000000005_0_0,5
stack_2,090_032,90,32,16,5_0,00000000005_0_0,5
stack_2,092_026,92,26,16,5_0,00000000005_0_0,5
stack_2,062_015,62,15,8,5_0,00000000005_0_0,5
stack_2,104_030,104,30,20,5_0,00000000005_0_0,5
stack_2,103_027,103,27,21,5_0,00000000005_0_0,5
stack_2,102_029,102,29,19,5_0,00000000005_0_0,5
stack_2,101_029,101,29,14,5_0,00000000005_0_0,5
stack_2,100_028,100,28,11,5_0,00000000005_0_0,5
stack_2,099_029,99,29,12,5_0,00000000005_0_0,5
stack_2,098_028,98,28,13,5_0,00000000005_0_0,5
stack_2,097_028,97,28,13,5_0,00000000005_0_0,5
stack_2,096_032,96,32,12,5_0,00000000005_0_0,5
stack_2,095_030,95,30,13,5_0,00000000005_0_0,5
stack_2,094_032,94,32,13,5_0,00000000005_0_0,5
stack_2,093_032,93,32,16,5_0,00000000005_0_0,5
stack_2,091_029,91,29,11,5_0,00000000005_0_0,5
stack_2,061_018,61,18,13,5_0,00000000005_0_0,5
stack_2,011_003,11,3,6,5_0,000000000000005,5
stack_2,059_003,59,3,11,5_0,0000000000005_0,5
stack_2,027_005,27,5,6,5_0,0000000000005_0,5
stack_2,026_007,26,7,7,5_0,0000000000005_0,5
stack_2,025_003,25,3,8,5_0,0000000000005_0,5
stack_2,024_003,24,3,6,5_0,0000000000005_0,5
stack_2,023_009,23,9,5,5_0,0000000000005_0,5
stack_2,022_009,22,9,4,5_0,000000000000005,5
stack_2,021_007,21,7,4,5_0,000000000000005,5
stack_2,020_007,20,7,4,5_0,000000000000005,5
stack_2,019_005,19,5,4,5_0,000000000000005,5
stack_2,018_005,18,5,3,5_0,000000000000005,5
stack_2,017_007,17,7,7,5_0,000000000000005,5
stack_2,016_003,16,3,6,5_0,000000000000005,5
stack_2,028_005,28,5,5,5_0,0000000000005_0,5
stack_2,015_001,15,1,6,5_0,000000000000005,5
stack_2,013_005,13,5,6,5_0,000000000000005,5
stack_2,012_001,12,1,5,5_0,000000000000005,5
stack_2,060_016,60,16,11,5_0,0000000000005_0,5
stack_2,010_004,10,4,6,5_0,000000000000005,5
stack_2,009_006,9,6,5,5_0,000000000000005,5
stack_2,008_006,8,6,6,5_0,000000000000005,5
stack_2,007_004,7,4,6,5_0,000000000000005,5
stack_2,006_003,6,3,6,5_0,000000000000005,5
stack_2,005_006,5,6,5,5_0,000000000000005,5
stack_2,004_004,4,4,5,5_0,000000000000005,5
stack_2,003_005,3,5,6,5_0,000000000000005,5
stack_2,001_004,1,4,6,5_0,000000000000005,5
stack_2,014_001,14,1,5,5_0,000000000000005,5
stack_2,029_001,29,1,7,5_0,0000000000005_0,5
stack_2,002_005,2,5,6,5_0,000000000000005,5
stack_2,031_001,31,1,10,5_0,0000000000005_0,5
stack_2,058_001,58,1,11,5_0,0000000000005_0,5
stack_2,057_001,57,1,11,5_0,0000000000005_0,5
stack_2,056_001,56,1,12,5_0,0000000000005_0,5
stack_2,055_001,55,1,12,5_0,0000000000005_0,5
stack_2,054_001,54,1,12,5_0,0000000000005_0,5
stack_2,053_001,53,1,12,5_0,0000000000005_0,5
stack_2,052_001,52,1,11,5_0,0000000000005_0,5
stack_2,030_001,30,1,9,5_0,0000000000005_0,5
stack_2,050_001,50,1,12,5_0,0000000000005_0,5
stack_2,049_001,49,1,11,5_0,0000000000005_0,5
stack_2,048_001,48,1,13,5_0,0000000000005_0,5
stack_2,047_001,47,1,11,5_0,0000000000005_0,5
stack_2,046_002,46,2,11,5_0,0000000000005_0,5
stack_2,051_001,51,1,11,5_0,0000000000005_0,5
stack_2,044_001,44,1,13,5_0,0000000000005_0,5
stack_2,032_001,32,1,10,5_0,0000000000005_0,5
stack_2,045_001,45,1,13,5_0,0000000000005_0,5
stack_2,033_003,33,3,8,5_0,0000000000005_0,5
stack_2,034_001,34,1,13,5_0,0000000000005_0,5
stack_2,036_005,36,5,13,5_0,0000000000005_0,5
stack_2,037_001,37,1,13,5_0,0000000000005_0,5
stack_2,035_005,35,5,13,5_0,0000000000005_0,5
stack_2,039_002,39,2,13,5_0,0000000000005_0,5
stack_2,040_004,40,4,13,5_0,0000000000005_0,5
stack_2,041_001,41,1,13,5_0,0000000000005_0,5
stack_2,042_003,42,3,13,5_0,0000000000005_0,5
stack_2,043_001,43,1,13,5_0,0000000000005_0,5
stack_2,038_001,38,1,13,5_0,0000000000005_0,5
stack_2,078_002,78,2,24,5_1,00000000005_0_1,5
stack_2,075_001,75,1,24,5_1,00000000005_0_1,5
stack_2,076_001,76,1,25,5_1,00000000005_0_1,5
stack_2,077_001,77,1,24,5_1,00000000005_0_1,5
stack_2,079_001,79,1,25,5_1,00000000005_0_1,5
stack_2,085_008,85,8,27,5_1,00000000005_0_1,5
stack_2,081_001,81,1,24,5_1,00000000005_0_1,5
stack_2,082_002,82,2,25,5_1,00000000005_0_1,5
stack_2,083_011,83,11,27,5_1,00000000005_0_1,5
stack_2,084_004,84,4,27,5_1,00000000005_0_1,5
stack_2,080_005,80,5,24,5_1,00000000005_0_1,5
stack_2,074_001,74,1,26,5_1,00000000005_0_1,5
stack_2,060_016,60,16,11,5_1,0000000000005_0,5
stack_2,072_001,72,1,25,5_1,00000000005_0_1,5
stack_2,071_002,71,2,17,5_1,00000000005_0_1,5
stack_2,070_001,70,1,17,5_1,00000000005_0_1,5
stack_2,069_002,69,2,16,5_1,00000000005_0_1,5
stack_2,068_005,68,5,17,5_1,00000000005_0_1,5
